"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Negative Feedback","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"10/16/2022 9:31 pm","7155055833351474438","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7155055833351474438?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","What’s a data therapist and why you need one #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #podcast",,"","","","148","","","","","0","0","0","","","","","","","0","0","","","","","","","","","","152","","","","","","","","","0.2","0","145","0","6","0","1","","","","","","","","","22.06","E045 - Ashleigh Faith"
"8/27/2022 5:39 pm","7136457232576761093","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7136457232576761093?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","What’s a taxonomy? #discoveringdata E040 with Jessica Talisman #business #data #podcast #taxonomy #ontology",,"","","","140","","","","","2","2","2","","","","","","","0","0","","","","","","","","","","152","","","","","","","","","0.03","0","149","0","0","0","0","","","","","","","","","4.89","E040 Jessica Talisman, episode-40"
"8/20/2022 5:39 pm","7133859655146638598","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7133859655146638598?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Take the TIME to be HUMAN #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast 👉 https://bit.ly/3vWohNk",,"","","","149","","","","","4","4","4","","","","","","","0","0","","","","","","","","","","152","","","","","","","","","0.04","0","152","0","0","0","0","","","","","","","","","10.31","episode-39"
"8/12/2022 9:35 pm","7130951800039034118","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7130951800039034118?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","The TOP lesson for me — Bill Schmarzo: speak the Language of the Business #discoveringdata E039 The Dean of Big Data 👨‍🎓 #business #data #podcast",,"","","","141","","","","","2","2","2","","","","","","","0","0","","","","","","","","","","152","","","","","","","","","0","0","149","0","2","0","1","","","","","","","","","4.81","episode-39"
"7/29/2022 8:11 pm","7125734960887041286","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7125734960887041286?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Use the process map in your QMS → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 The Enterprise Data Catalog #business #podcast",,"","","","141","","","","","1","1","1","","","","","","","0","0","","","","","","","","","","152","","","","","","","","","0.03","0","152","0","0","0","0","","","","","","","","","6.37","episode 038, personal"
"9/11/2022 7:10 pm","7142046982473911557","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7142046982473911557?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","About Salma Bakouk #discoveringdata E042 with Salma Bakouk 🎧 Listen https://bit.ly/3cNR6Fo #dataobservability #dataquality #business #data #podcast",,"","","","140","","","","","2","2","2","","","","","","","0","0","","","","","","","","","","151","","","","","","","","","0.0066","0","148","0","0","0","1","","","","","","","","","6.81","E042-E043 Salma Bakouk, episode-042"
"9/7/2022 9:52 pm","17956464095006976","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CiNFoRHMMtK/","Don’t confuse knowledge GRAPHs with GRAPH databases #discoveringdata E040 with Jessica Talisman #taxonomy #ontology #business #data #podcast",,"151","151","","156","156","","","0.66%","1","0","0","","","","","","","1","0","0","","","","","","","","","151","151","","","","","","","","","","","","","","","","","","","","","","","","Book Proposal, E040 Jessica Talisman, episode-40"
"8/17/2022 1:36 am","5elvZsMPwEA","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=5elvZsMPwEA","The value of HEURISTICS #discoveringdata E039 with Bill Schmarzo 👨‍🎓 The Dean of Big Data #business #data #podcast",,"","","","","","","","","5","5","5","0","","","","","","0","0","","","0","","","","0","0","0","151","","","","","","","","","","","","","","","","30","","","","","0","0","0","","channels-cross-promotion"
"8/9/2022 8:50 pm","7129826955255483654","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7129826955255483654?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","The SCIENTISTS and the ANALYSTS #discoveringdata E034 with Stephanie Barnes 🎨 RADICAL Knowledge Management #business #data #podcast",,"","","","132","","","","","3","3","3","","","","","","","0","0","","","","","","","","","","151","","","","","","","","","0.0066","0","146","0","4","0","1","","","","","","","","","4.72","episode-34"
"8/3/2022 8:33 pm","7127596050499554566","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7127596050499554566?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","When it’s the time for a data catalog → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 #business #podcast",,"","","","140","","","","","0","0","0","","","","","","","0","0","","","","","","","","","","151","","","","","","","","","0.01","0","151","0","0","0","0","","","","","","","","","4.99","episode 038, personal"
"10/28/2022 7:28 pm","7159477152268815622","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7159477152268815622?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","18 - What's missing in your data warehouse #discoveringdata E046 with Chad Sanderson 🎧 Listen https://bit.ly/3eeykaZ #datawarehouse #podcast",,"","","","142","","","","","1","1","1","","","","","","","0","0","","","","","","","","","","150","","","","","","","","","0.19","0","150","0","0","0","0","","","","","","","","","14.32","E046 Chad Sanderson"
"8/20/2022 8:51 pm","7133909143055764741","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7133909143055764741?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","The business DOES NOT CARE about DATA #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast 👉 https://bit.ly/3vWohNk",,"","","","139","","","","","1","1","1","","","","","","","0","0","","","","","","","","","","150","","","","","","","","","0.0065","0","145","0","4","0","1","","","","","","","","","6.22","episode-39"
"8/17/2022 8:14 pm","7132786357600095494","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7132786357600095494?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","The CULTURAL challenge #discoveringdata E039 with Bill Schmarzo 👨‍🎓 The Dean of Big Data #business #data #podcast",,"","","","139","","","","","3","3","3","","","","","","","0","0","","","","","","","","","","150","","","","","","","","","0.05","0","148","0","1","0","1","","","","","","","","","13.79","episode-39"
"10/17/2022 8:38 pm","7155413230616169734","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7155413230616169734?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","How to resolve ambiguity #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #podcast",,"","","","134","","","","","10","10","10","","","","","","","0","0","","","","","","","","","","149","","","","","","","","","0.23","0","141","0","7","0","1","","","","","","","","","26.57","E045 - Ashleigh Faith"
"10/25/2022 5:51 pm","7158338871309241605","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7158338871309241605?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","11 - What's missing in your data warehouse #discoveringdata E046 with Chad Sanderson 🎧 Listen https://bit.ly/3eeykaZ #datawarehouse #podcast",,"","","","134","","","","","3","3","3","","","","","","","0","0","","","","","","","","","","148","","","","","","","","","0.13","0","148","0","0","0","0","","","","","","","","","15.96","E046 Chad Sanderson"
"10/17/2022 6:54 pm","17996824165530951","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjzqMFtJoSB/","How to resolve ambiguity #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"148","148","","148","148","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","148","148","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"10/7/2022 8:35 pm","7151701628490452229","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7151701628490452229?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","DON'T REINVENT THE WHEEL E044 Data products in a knowledge-first world with @timgasper @juansequeda hosts of @honestnobsdata",,"","","","146","","","","","2","2","2","","","","","","","0","0","","","","","","","","","","148","","","","","","","","","0.03","0","148","0","0","0","0","","","","","","","","","6.19","E044"
"8/9/2022 8:50 pm","15OFaVOdi94","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=15OFaVOdi94","The SCIENTISTS and the ANALYSTS #discoveringdata E034 with Stephanie Barnes 🎨 RADICAL Knowledge Management #business #data #podcast",,"","","","","","","","","3","2","1","1","","","","","","0","1","","","0","","","","0","0","0","148","","","","","","","","","","","","","","","","38","","","","","0","0","0","","episode-34"
"9/16/2022 8:07 pm","7143917106222877957","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7143917106222877957?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Get data closer to the business #discoveringdata E043 with Salma Bakouk #dataobservability #dataquality #business #data #podcast",,"","","","136","","","","","0","0","0","","","","","","","0","0","","","","","","","","","","147","","","","","","","","","0.03","0","147","0","0","0","0","","","","","","","","","6.73","E042-E043 Salma Bakouk"
"9/6/2022 9:45 pm","7140231506911431941","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7140231506911431941?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Classification in data mesh #discoveringdata E040 with Jessica Talisman 🎧 #taxonomy #ontology #business #data #podcast",,"","","","142","","","","","0","0","0","","","","","","","0","0","","","","","","","","","","147","","","","","","","","","0.02","0","147","0","0","0","0","","","","","","","","","8.36","Book Proposal, E040 Jessica Talisman, episode-40"
"10/26/2022 9:53 pm","7158772359581781253","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7158772359581781253?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","13 - What's missing in your data warehouse #discoveringdata E046 with Chad Sanderson 🎧 Listen https://bit.ly/3eeykaZ #datawarehouse #podcast",,"","","","137","","","","","3","3","3","","","","","","","0","0","","","","","","","","","","146","","","","","","","","","0.16","0","146","0","0","0","0","","","","","","","","","15.17","E046 Chad Sanderson"
"10/13/2022 10:19 pm","7153954959086734598","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7153954959086734598?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Not taken seriously? Do this! #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #podcast",,"","","","138","","","","","4","4","4","","","","","","","0","0","","","","","","","","","","146","","","","","","","","","0.31","0","144","0","1","0","1","","","","","","","","","33.03","E045 - Ashleigh Faith"
"10/12/2022 9:57 pm","7153578193591471365","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7153578193591471365?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","A data therapist helps you speak business #discoveringdata E045 with Ashleigh Faith #datatherapy #datatranslators #business #data #podcast",,"","","","133","","","","","0","0","0","","","","","","","0","0","","","","","","","","","","146","","","","","","","","","0.08","0","146","0","0","0","0","","","","","","","","","13.42","E045 - Ashleigh Faith"
"10/11/2022 5:50 pm","7153143446499364102","TikTok","Post","Video","discoveringdata","Loris Marini","https://www.tiktok.com/@discoveringdata/video/7153143446499364102?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","When you need data therapy #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #data #podcast",,"","","","136","","","","","7","7","7","","","","","","","0","0","","","","","","","","","","146","","","","","","","","","0.14","0","146","0","0","0","0","","","","","","","","","17.67","E045 - Ashleigh Faith"
"9/4/2022 7:23 pm","7139452718028016901","TikTok","Post","Video","discoveringdata"," ","https://www.tiktok.com/@discoveringdata/video/7139452718028016901?utm_campaign=tt4d_open_api&utm_source=7036369194396418050","Next time you go shopping think about this #discoveringdata E040 with Jessica Talisman #business #data #podcast #taxonomy #ontology",,"","","","138","","","","","1","0","0","","","","","","","1","0","","","","","","","","","","146","","","","","","","","","0.06","0","146","0","0","0","0","","","","","","","","","18.83","E040 Jessica Talisman, episode-40"
